Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
Social-IQ,mO8TK-QaIf8_trimmed-out237,"I can understand how you might think that, if you were ignorant.",0,0,positive,mO8TK-QaIf8_trimmed-out,0:00:19,0:00:22
Social-IQ,8Kv4F0D210A_trimmed-out238,One minute your boyfriend's down on one knee on the beach.,0,0,negative,8Kv4F0D210A_trimmed-out,0:00:44,0:00:46
Social-IQ,0LDAgvbRtk4_trimmed-out239,She just got a diaper change.,0,0,negative,0LDAgvbRtk4_trimmed-out,0:00:26,0:00:28
Social-IQ,VX671ftXpMU_trimmed-out240,Smack it!,0,0,negative,VX671ftXpMU_trimmed-out,0:00:52,0:00:53
Social-IQ,RZzaa_PqNJI_trimmed-out241,CRAZY!,0,0,negative,RZzaa_PqNJI_trimmed-out,0:00:39,0:00:41
Social-IQ,WBOT0Tqpbag_trimmed-out242,When is it gonna end? Everyone within this club in a position of power needs to fuck off!,0,0,positive,WBOT0Tqpbag_trimmed-out,0:00:02,0:00:08
Social-IQ,kOIWYXDRR7s_trimmed-out243,"AND THEN WE HAVE HALF THE DEMOCRATIC PARTY SAYING, SHUT THE FUCK UP, MONEY DOESN'T MATTER ANYWAY.",0,0,negative,kOIWYXDRR7s_trimmed-out,0:00:50,0:00:55
Social-IQ,zqgqVF6lWB0_trimmed-out244,This thing isn't gonna exist in two fucking years ! That girl ? She's gonna be out of a job ! I'm not trying to be mean ... I'm just trying to be honest !,0,0,negative,zqgqVF6lWB0_trimmed-out,0:00:45,0:00:53
Social-IQ,XFGAQrEUaeU_trimmed-out245,‘÷¨ Gettin' older! Get down! Oh yeah! ‘÷¨,0,0,negative,XFGAQrEUaeU_trimmed-out,0:00:57,0:01:00
Social-IQ,6V0UfejAo_E_trimmed-out246,&gt;&gt; And how old are you?,0,0,positive,6V0UfejAo_E_trimmed-out,0:00:50,0:00:51
Social-IQ,C2PneBztZ3g_trimmed-out247,"I'M LIKE, THANK YOU, THANK YOU, YE<00:05:23.456><c>S </c><00:05:23.489><c>KF</c><00:05:23.523><c>LT</c><00:05:23.556><c> I</c><00:05:23.589><c> B</c><00:05:23.623><c>RO</c><00:05:23.656><c>UG</c><00:05:23.690><c>HT</c><00:05:23.723><c> T</c><00:05:23.756><c>HE</c><00:05:23.790><c>M.</c> I'M LIKE, THANK YOU, THANK YOU, YES KFLT I BROUGHT THEM.",0,0,positive,C2PneBztZ3g_trimmed-out,0:00:58,0:01:00
Social-IQ,wz3nVBPVgIA_trimmed-out248,But I figured why not go up thousands and thousands of feet?,0,0,positive,wz3nVBPVgIA_trimmed-out,0:00:40,0:00:45
Social-IQ,PjBxYw4SJVg_trimmed-out249,&gt;&gt; Stephen: BECAUSE WE-- BECAUSE WE WOULDN'T LIKE THE SECRET THAT YOU HAVE?,0,0,positive,PjBxYw4SJVg_trimmed-out,0:00:45,0:00:49
Social-IQ,K6v2QYiMdCE_trimmed-out250,&gt;&gt; James: HAVE YOU EVER FORGOTTEN YOUR LINES ON STAGE OR HAD AN ON STAGE DISASTER.,0,0,positive,K6v2QYiMdCE_trimmed-out,0:00:06,0:00:08
Social-IQ,Am6NHDbj6XA_trimmed-out251,"&gt;&gt;<00:00:16.516><c> J</c><00:00:16.549><c>im</c><00:00:16.583><c>my</c><00:00:16.616><c>: </c><00:00:16.649><c>AL</c><00:00:16.683><c>SO</c><00:00:16.716><c> W</c><00:00:16.750><c>IT</c><00:00:16.783><c>H </c><00:00:16.816><c>AL</c><00:00:16.850><c>L </c><00:00:16.883><c>TH</c><00:00:16.916><c>IS</c><00:00:16.950><c> </c> &gt;&gt; YEAH, TONIGHT.",0,0,positive,Am6NHDbj6XA_trimmed-out,0:00:17,00:00:17.350 align:start position:0%
Social-IQ,n_mTiDeQvWg_trimmed-out252,VERY STRONG.,0,0,positive,n_mTiDeQvWg_trimmed-out,0:00:07,0:00:08
Social-IQ,Cv4Xj4fIkRo_trimmed-out253,Praise God!,0,0,positive,Cv4Xj4fIkRo_trimmed-out,0:00:02,0:00:03
Social-IQ,sjzVFt59eds_trimmed-out254,"- All right, we're starting to cook now.",0,0,positive,sjzVFt59eds_trimmed-out,0:00:41,0:00:43
Social-IQ,grTg3dzQDZI_trimmed-out255,"And are there other groups that better align with that?"" Ellis: Well, Nadia, thank you so much.",0,0,positive,grTg3dzQDZI_trimmed-out,0:00:27,0:00:31
Social-IQ,R4QbJL80Ri4_trimmed-out256,"CHEERS, BILL.",0,0,positive,R4QbJL80Ri4_trimmed-out,0:00:42,0:00:43
Social-IQ,YsBSR_z9BR8_trimmed-out257,"&gt;&gt; IT IS, YEAH.",0,0,positive,YsBSR_z9BR8_trimmed-out,0:00:04,0:00:06
Social-IQ,fpxPstb2DAU_trimmed-out258,"Yeah, l could take him.",0,0,positive,fpxPstb2DAU_trimmed-out,0:00:51,0:00:52
Social-IQ,PR0y7IlMEOs_trimmed-out259,"They're going to listen to you, and even when you think",0,0,positive,PR0y7IlMEOs_trimmed-out,0:00:57,0:00:58
Social-IQ,4KAvDyGzz4E_trimmed-out260,NO<00:00:22.589><c>BO</c><00:00:22.622><c>DY</c><00:00:22.655><c> I</c><00:00:22.689><c>S</c><00:00:22.856><c> L</c><00:00:22.889><c>OO</c><00:00:22.922><c>KI</c><00:00:22.956><c>NG</c><00:00:23.123><c> A</c><00:00:23.156><c>T</c><00:00:23.890><c> T</c><00:00:23.923><c>HE</c><00:00:24.424><c> </c> NOBODY IS LOOKING AT THE NOBODY IS LOOKING AT THE CH<00:00:24.690><c>AP</c><00:00:24.723><c>TE</c><00:00:24.757><c>RS</c><00:00:24.790><c>.</c> CHAPTERS.,0,0,positive,4KAvDyGzz4E_trimmed-out,0:00:20,0:00:22
Social-IQ,sZ9gSPUdZIA_trimmed-out261,I<00:04:47.453><c> I</c><00:04:47.486><c>MA</c><00:04:47.520><c>GI</c><00:04:47.553><c>NE</c><00:04:47.987><c> M</c><00:04:48.020><c>ON</c><00:04:48.053><c>TH</c><00:04:48.087><c>S.</c> TOGETHER?,0,0,positive,sZ9gSPUdZIA_trimmed-out,0:00:24,0:00:25
Social-IQ,sJR9QjezRGg_trimmed-out262,"&gt;&gt; Stephen: HAVE THINGS HAPPENED IN THE LAST FEW MONTHS THAT YOU SAY TO YOURSELF, ""BOY, I WISH THAT HADN'T BEEN ACCEPTED?"" OR ""THIS IS THE NEW NORMAL""-- &gt;&gt; I DON'T THINK-- I THINK PEOPLE ARE STILL FEELING VISCERALLY REPELLED BY THINGS.",0,0,positive,sJR9QjezRGg_trimmed-out,0:00:04,0:00:17
Social-IQ,0LDAgvbRtk4_trimmed-out263,- [Kendra] Yeah that's Lily.,0,0,positive,0LDAgvbRtk4_trimmed-out,0:00:47,0:00:49
Social-IQ,VPoNcAeOycw_trimmed-out264,Her only crime was being totally basic.,0,0,positive,VPoNcAeOycw_trimmed-out,0:00:25,0:00:27
Social-IQ,O_xHNbx5jqI_trimmed-out265,WAY BROTHER.,0,0,positive,O_xHNbx5jqI_trimmed-out,0:00:00,0:00:02
Social-IQ,2ZkzLAQszHA_trimmed-out266,"WE<00:01:57.684><c>LL</c><00:01:57.717><c>,</c><00:01:57.984><c>ES</c><00:01:58.017><c>PN</c><00:01:58.118><c>  </c> <00:01:58.751><c> T</c><00:01:58.785><c>HE</c><00:01:58.818><c>RE</c><00:01:58.852><c> W</c><00:01:58.885><c>AS</c><00:01:58.918><c> A</c><00:01:58.952><c> </c><00:01:58.985><c>QU</c><00:01:59.018><c>AR</c><00:01:59.052><c>T</c><00:01:59.285><c>Y</c> THERE WAS A QUARTY THERE WAS A QUARTY TH<00:01:59.919><c>E </c><00:01:59.953><c>NA</c><00:01:59.986><c>ME</c><00:02:00.019><c> O</c><00:02:00.053><c>F</c><00:02:00.286><c>AR</c><00:02:00.320><c>ON</c><00:02:00.487><c>ES</c><00:02:00.653><c>  </c><00:02:00.720><c> </c><00:02:00.787><c>  </c><00:02:00.820><c>RO</c><00:02:00.887><c>GE</c><00:02:00.920><c>RS</c><00:02:01.020><c> W</c><00:02:01.054><c>H</c><00:02:01.187><c>S</c> THE NAME OFARONES     ROGERS WHS THE NAME OFARONES     ROGERS WHS A<00:02:01.955><c> P</c><00:02:01.988><c>AS</c><00:02:02.021><c>SI</c><00:02:02.055><c>NG</c><00:02:02.088><c> R</c><00:02:02.122><c>EC</c><00:02:02.155><c>OR</c><00:02:02.188><c>D</c><00:02:03.022><c>ES</c><00:02:03.056><c>PN</c> <00:02:03.289><c>  </c> O<00:02:03.790><c>F </c><00:02:03.923><c>12</c><00:02:03.957><c>9.</c> OF 129.",0,0,positive,2ZkzLAQszHA_trimmed-out,0:00:09,0:00:17
Social-IQ,Vbp7qtUXQFA_trimmed-out267,"Hey, you're adorable.",0,0,positive,Vbp7qtUXQFA_trimmed-out,0:00:35,0:00:38
Social-IQ,Vbp7qtUXQFA_trimmed-out268,"And I had him, obviously.",0,0,positive,Vbp7qtUXQFA_trimmed-out,0:00:49,0:00:51
Social-IQ,dI5D3aTgjZk_trimmed-out269,&gt;&gt; Stephen: GREAT!,0,0,positive,dI5D3aTgjZk_trimmed-out,0:00:31,0:00:34
Social-IQ,r7rpWLLPQSA_trimmed-out270,&gt;&gt;<00:04:12.985><c> B</c><00:04:13.019><c>EC</c><00:04:13.052><c>AU</c><00:04:13.085><c>SE</c><00:04:13.119><c> I</c><00:04:13.152><c>T </c><00:04:13.185><c>SU</c><00:04:13.219><c>GG</c><00:04:13.252><c>ES</c><00:04:13.285><c>TS</c><00:04:13.319><c> D</c><00:04:13.352><c>UM</c><00:04:13.386><c>B </c> &gt;&gt; BECAUSE IT SUGGESTS DUMB &gt;&gt; BECAUSE IT SUGGESTS DUMB ST<00:04:13.586><c>UF</c><00:04:13.619><c>F.</c> STUFF.,0,0,positive,r7rpWLLPQSA_trimmed-out,0:00:51,0:00:52
Social-IQ,noHN3H3gWPQ_trimmed-out271,AND HE BLEW IT.,0,0,positive,noHN3H3gWPQ_trimmed-out,0:00:23,0:00:24
Social-IQ,B7XIUxyTi_8_trimmed-out272,You're gonna have some kind of baby.,0,0,positive,B7XIUxyTi_8_trimmed-out,0:00:00,0:00:01
Social-IQ,qhlmvp3VDzI_trimmed-out273,"(ANGRILY) Fine, you caught me!",0,0,positive,qhlmvp3VDzI_trimmed-out,0:00:05,0:00:06
Social-IQ,B6PpxrnttDg_trimmed-out274,MAYBE WE CAN START AGAIN.,0,0,positive,B6PpxrnttDg_trimmed-out,0:00:24,0:00:26
Social-IQ,ggLOXOiq7WE_trimmed-out275,It's the whole system.,0,0,positive,ggLOXOiq7WE_trimmed-out,0:00:28,0:00:31
Social-IQ,qh8JWHlIgcE_trimmed-out276,"[Alabama's ""Angels Among Us"" playing] - I was walking home from school, on a cold winter day.",0,0,positive,qh8JWHlIgcE_trimmed-out,0:00:06,0:00:21
Social-IQ,EGK2P1cOJJc_trimmed-out277,‘÷¨ (boss music) ‘÷¨ Who am I gonna get now?,0,0,positive,EGK2P1cOJJc_trimmed-out,0:00:21,0:00:23
Social-IQ,br0mu7r-ak0_trimmed-out278,But the applause in defense of the Bush administration was astounding. Did you find that?,0,0,positive,br0mu7r-ak0_trimmed-out,0:00:10,0:00:16
Social-IQ,EeClqsYITso_trimmed-out279,- Toby's going in.,0,0,positive,EeClqsYITso_trimmed-out,0:00:12,0:00:14
Social-IQ,g7OMgsD7T74_trimmed-out280,( CHEERS AND APPLAUSE ).,0,0,positive,g7OMgsD7T74_trimmed-out,0:00:24,0:00:25
Social-IQ,5WgFDQUjg5s_trimmed-out281,&gt;&gt; YEAH.,0,0,positive,5WgFDQUjg5s_trimmed-out,0:00:26,0:00:26
Social-IQ,5WgFDQUjg5s_trimmed-out282,I'LL FOCUS ON YOU.,0,0,positive,5WgFDQUjg5s_trimmed-out,0:00:15,0:00:17
Social-IQ,1GJqfyzfCWU_trimmed-out283,Hello.,0,0,positive,1GJqfyzfCWU_trimmed-out,0:00:55,0:00:56
Social-IQ,grTg3dzQDZI_trimmed-out284,I think that was really excellent advice.,0,0,positive,grTg3dzQDZI_trimmed-out,0:00:31,0:00:33
Social-IQ,fce2RtEvPr8_trimmed-out285,&gt;&gt;<00:00:42.108><c> J</c><00:00:42.141><c>im</c><00:00:42.174><c>my</c><00:00:42.208><c>: </c><00:00:42.241><c>TH</c><00:00:42.274><c>AT</c><00:00:42.308><c>'S</c><00:00:42.341><c> E</c><00:00:42.374><c>XC</c><00:00:42.408><c>IT</c><00:00:42.441><c>IN</c><00:00:42.475><c>G.</c> &gt;&gt; Jimmy: THAT'S EXCITING.,0,0,positive,fce2RtEvPr8_trimmed-out,0:00:34,0:00:35
Social-IQ,j1CTHVQ8Z3k_trimmed-out286,"C: One of the time periods I know a lot about C: that I've never been able to write about C: is the regency period in England C: So I would love to do a regency era story with Shadowhunters C: Cassandra Jean who is an artist, E: Oh my gosh she's so talented C: Yeah she's fantastic, she's been doing this AU C: in pictures of Shadowhunters in the Wild West.",0,0,positive,j1CTHVQ8Z3k_trimmed-out,0:00:08,0:00:30
Social-IQ,LTUojzYVUUI_trimmed-out287,&gt;&gt; HOW'S THAT.,0,0,positive,LTUojzYVUUI_trimmed-out,0:00:44,0:00:45
Social-IQ,Am6NHDbj6XA_trimmed-out288,THERE ARE OPINION PIECES.,0,0,positive,Am6NHDbj6XA_trimmed-out,0:00:47,00:00:48.915 align:start position:0%
Social-IQ,-2NF882DbaM_trimmed-out289,I hope you guys enjoyed... this.,0,0,positive,-2NF882DbaM_trimmed-out,0:00:49,0:00:52
Social-IQ,Bg_tJvCA8zw_trimmed-out290,Can I pick it up?,0,0,positive,Bg_tJvCA8zw_trimmed-out,0:00:04,0:00:05
Social-IQ,kf9RtsXQPWU_trimmed-out291,ALL RIGHT SO LET'S BRING OUT OUR NEXT MAN.,0,0,positive,kf9RtsXQPWU_trimmed-out,0:00:00,0:00:09
Social-IQ,CbMVjQV9b40_trimmed-out292,"Through this process, MoChu is exposing our children to a family of sounds specific to each region.",0,0,positive,CbMVjQV9b40_trimmed-out,0:00:44,0:00:52
Social-IQ,2im0kvBEIrg_trimmed-out293,Name something cows do.,0,0,positive,2im0kvBEIrg_trimmed-out,0:00:48,0:00:50
Social-IQ,wA4i3eHKsTQ_trimmed-out294,THANK YOU SO MUCH.,0,0,positive,wA4i3eHKsTQ_trimmed-out,0:00:13,0:00:14
Social-IQ,bBRWF0wju-c_trimmed-out295,"BU<00:02:20.273><c>T</c><00:02:20.373><c> W</c><00:02:20.406><c>HE</c><00:02:20.439><c>RE</c><00:02:20.640><c> W</c><00:02:20.673><c>AS</c><00:02:20.706><c> Y</c><00:02:20.740><c>OU</c><00:02:20.773><c>R</c><00:02:21.040><c> C</c><00:02:21.073><c>ON</c><00:02:21.106><c>CE</c><00:02:21.140><c>RN</c><00:02:21.708><c> A</c><00:02:21.741><c>BO</c><00:02:21.774><c>UT</c> BUT WHERE WAS YOUR CONCERN ABOUT BUT WHERE WAS YOUR CONCERN ABOUT ""T<00:02:22.141><c>HE</c><00:02:22.174><c> N</c><00:02:22.208><c>EW</c><00:02:22.241><c> Y</c><00:02:22.274><c>OR</c><00:02:22.308><c>K </c><00:02:22.341><c>TI</c><00:02:22.375><c>ME</c><00:02:22.408><c>S""</c><00:02:22.575><c> R</c><00:02:22.608><c>EP</c><00:02:22.641><c>OR</c><00:02:22.675><c>TE</c><00:02:22.708><c>R?</c> ""THE NEW YORK TIMES"" REPORTER?",0,0,positive,bBRWF0wju-c_trimmed-out,0:00:18,0:00:21
Social-IQ,waE2GdoBW68_trimmed-out296,Yeah.,0,0,positive,waE2GdoBW68_trimmed-out,0:00:15,0:00:16
Social-IQ,C2PneBztZ3g_trimmed-out297,"AN<00:05:06.739><c>D </c><00:05:06.772><c>SH</c><00:05:06.806><c>E </c><00:05:06.839><c>WA</c><00:05:06.872><c>S </c><00:05:06.906><c>LI</c><00:05:06.939><c>KE</c><00:05:06.973><c>, </c><00:05:07.006><c>OK</c><00:05:07.039><c>AY</c><00:05:07.073><c>, </c><00:05:07.106><c>OK</c><00:05:07.139><c>AY</c><00:05:07.173><c>.</c> ALLIGATORS TODAY.",0,0,positive,C2PneBztZ3g_trimmed-out,0:00:41,0:00:46
Social-IQ,WVnNoiQKhPc_trimmed-out298,I didn't know he knew how to snowboard to tell you the truth!,0,0,positive,WVnNoiQKhPc_trimmed-out,0:00:07,0:00:09
Social-IQ,luJceOt47UM_trimmed-out299,( APPLAUSE ) I BEAT YOU THE WAY I BEAT ALL MY OPPONENTS-- BY LETTING A LITTLE GIRL FIGHT FOR ME.,0,0,positive,luJceOt47UM_trimmed-out,0:00:24,0:00:29
Social-IQ,6tAfdCTnToY_trimmed-out300,"Right, exactly.",0,0,positive,6tAfdCTnToY_trimmed-out,0:00:19,0:00:20
Social-IQ,0B9VJfzqwhM_trimmed-out301,I can't wait to give her a big hug and a kiss.,0,0,positive,0B9VJfzqwhM_trimmed-out,0:00:48,0:00:50
Social-IQ,E0TBOKN8J2E_trimmed-out302,WHAT WE WERE ABLE TO ACCOMPLISH.,0,0,positive,E0TBOKN8J2E_trimmed-out,0:00:39,0:00:44
Social-IQ,ahcAFnY6iAY_trimmed-out303,"We're talking about a different kind of lense to implant in someone who has, cataracts surgery. It might not. And one of the great challenges therefore is to create these emotional stories, which is why, I was struck you know at least I was struck, I was touched by your story, which I was thinking, 'This could be my own wife it could be my own daughter.' Someone who goes straight to a reconstructive surgery that gets back her body image and without months of painful surgery and all the disfiguration and body- image issues as well.",0,0,positive,ahcAFnY6iAY_trimmed-out,0:00:23,0:01:00
Social-IQ,zqgqVF6lWB0_trimmed-out304,- I feel like you're making fun of it - We need a house band !,0,0,positive,zqgqVF6lWB0_trimmed-out,0:00:10,0:00:16
Social-IQ,utkUkvYq-zM_trimmed-out305,By that time we‘«÷ll be able to hear the baby or babies‘«÷ heartbeats and hopefully see one or two fetuses in the womb.,0,0,positive,utkUkvYq-zM_trimmed-out,0:00:12,0:00:25
Social-IQ,Mek_AQ5DbUs_trimmed-out306,Oh.,0,0,positive,Mek_AQ5DbUs_trimmed-out,0:00:22,0:00:23
Social-IQ,fz0q7YKjp48_trimmed-out307,JAMES: I THINK THAT'S ADELE.,0,0,positive,fz0q7YKjp48_trimmed-out,0:00:54,0:00:58
Social-IQ,LTUojzYVUUI_trimmed-out308,"VIEWERS, CAST YOUR VOTES AT MY TWITTER PAGE, @STEPHENATHOME,",0,0,positive,LTUojzYVUUI_trimmed-out,0:00:53,0:00:57
Social-IQ,3EwNcTzx-Bs_trimmed-out309,AND WE DEAL WITH THESE RE<00:06:45.337><c>AL</c><00:06:45.370><c>IT</c><00:06:45.404><c>IE</c><00:06:45.437><c>S.</c> AND WE DEAL WITH THESE REALITIES.,0,0,positive,3EwNcTzx-Bs_trimmed-out,0:00:46,0:00:48
Social-IQ,tmkqp3VpDCE_trimmed-out310,For sure!,0,0,positive,tmkqp3VpDCE_trimmed-out,0:00:47,0:00:50
Social-IQ,sqIR2N5izHo_trimmed-out311,HAVE BEEN CRAZY.,0,0,positive,sqIR2N5izHo_trimmed-out,0:00:23,0:00:24
Social-IQ,sqIR2N5izHo_trimmed-out312,DO<00:00:36.101><c> Y</c><00:00:36.135><c>OU</c><00:00:36.168><c> K</c><00:00:36.201><c>NO</c><00:00:36.235><c>W </c><00:00:36.268><c>HE</c><00:00:36.302><c>R </c><00:00:36.335><c>PE</c><00:00:36.368><c>RS</c><00:00:36.402><c>ON</c><00:00:36.435><c>AL</c><00:00:36.468><c>LY</c><00:00:36.502><c>?</c> DO YOU KNOW HER PERSONALLY?,0,0,positive,sqIR2N5izHo_trimmed-out,0:00:09,0:00:10
Social-IQ,NysITFb_Wbs_trimmed-out313,"All right, you guys want to go to the movies tonight?",0,0,positive,NysITFb_Wbs_trimmed-out,0:00:30,0:00:32
Social-IQ,72ltfGTYqpQ_trimmed-out314,TRANSIT.,0,0,positive,72ltfGTYqpQ_trimmed-out,0:00:10,0:00:12
Social-IQ,zqgqVF6lWB0_trimmed-out315,"Have you heard about ""not interrupting someone's vlog?"" It's new transmedia streaming platform - Transmedia streaming platform -  You can upload videos...",0,0,positive,zqgqVF6lWB0_trimmed-out,0:00:35,0:00:41
Social-IQ,0DBfvvIVmqY_trimmed-out316,"Yes. For those of you who were curious about that, I do plan on doing an updated apartment tour and an updated room tour. So [snaps] look forward to that.",0,0,positive,0DBfvvIVmqY_trimmed-out,0:00:35,0:00:44
Social-IQ,xpXCQkb4LUI_trimmed-out317,&gt;&gt; FROM THE WHITE HOUSE.,0,0,positive,xpXCQkb4LUI_trimmed-out,0:00:39,0:00:40
Social-IQ,abOuBvUfQk4_trimmed-out318,&gt;&gt; AS FAR AS COMMUNICATING AND DISCUSSING THINGS THAT ARE MAYBE UNCOMFORTABLE FOR WHATEVER REASON.,0,0,positive,abOuBvUfQk4_trimmed-out,0:00:06,0:00:11
Social-IQ,ajFmgmUSYAc_trimmed-out319,EVER THOUGHT ABOUT FIGHTING BACK?,0,0,positive,ajFmgmUSYAc_trimmed-out,0:00:07,0:00:11
Social-IQ,SJSmbF9W9PQ_trimmed-out320,"&gt;&gt; Stephen: THAT IS -- OH, MY LORD!",0,0,positive,SJSmbF9W9PQ_trimmed-out,0:00:34,0:00:37
Social-IQ,AKAtC7easns_trimmed-out321,[LAUGH] &gt;&gt; Yup!,0,0,positive,AKAtC7easns_trimmed-out,0:00:03,0:00:05
Social-IQ,7wLDCFduiLY_trimmed-out322,It's a lot of fun.,0,0,positive,7wLDCFduiLY_trimmed-out,0:00:39,0:00:39
Social-IQ,aqGNOsZFdBU_trimmed-out323,Aw.,0,0,positive,aqGNOsZFdBU_trimmed-out,0:00:12,0:00:13
Social-IQ,kmi_liqBsdU_trimmed-out324,THE FACT THAT BEN CARSON CAN STILL GET A SIGNIFICANT PORTION.,0,0,positive,kmi_liqBsdU_trimmed-out,0:00:16,0:00:22
Social-IQ,2ZkzLAQszHA_trimmed-out325,"NO<00:02:07.827><c>W,</c><00:02:07.861><c> I</c><00:02:07.894><c>F</c><00:02:08.061><c>ES</c><00:02:08.094><c>PN</c><00:02:08.194><c>  </c><00:02:08.294><c>  </c><00:02:08.428><c> Y</c><00:02:08.461><c>OU</c><00:02:08.695><c> T</c><00:02:08.728><c>AK</c><00:02:08.761><c>E</c><00:02:10.597><c>ES</c><00:02:10.630><c>PN</c><00:02:10.730><c>  </c> <00:02:13.366><c> </c> WI<00:02:14.834><c>LS</c><00:02:14.868><c>ON</c><00:02:14.901><c>'S</c><00:02:14.934><c> P</c><00:02:14.968><c>AS</c><00:02:15.001><c>S </c><00:02:15.034><c>EF</c><00:02:15.068><c>FI</c><00:02:15.101><c>CI</c><00:02:15.135><c>EN</c><00:02:15.168><c>CY</c><00:02:15.201><c> A</c><00:02:15.235><c>ND</c><00:02:15.268><c> U</c><00:02:15.301><c>SE</c> WILSON'S PASS EFFICIENCY AND USE WILSON'S PASS EFFICIENCY AND USE A <00:02:15.568><c>PR</c><00:02:15.635><c>O </c><00:02:15.668><c>ES</c><00:02:15.702><c>ST</c><00:02:15.735><c>PN</c><00:02:15.768><c>AN</c><00:02:15.835><c>DA</c><00:02:15.902><c>RD</c><00:02:15.935><c>  </c><00:02:15.969><c>,</c><00:02:16.069><c>  </c><00:02:16.136><c> H</c><00:02:16.169><c>I</c><00:02:16.202><c>S </c><00:02:16.236><c>RE</c><00:02:16.269><c>C</c><00:02:16.369><c> </c> A PRO ESSTPNANDARD  ,   HIS REC A PRO ESSTPNANDARD  ,   HIS REC 14<00:02:17.103><c>1.</c> 141.",0,0,positive,2ZkzLAQszHA_trimmed-out,0:00:19,0:00:29
Social-IQ,HSEi0RXGVq8_trimmed-out326,POWERS?,0,0,positive,HSEi0RXGVq8_trimmed-out,0:00:57,0:00:57
Social-IQ,sGAj25JPwcg_trimmed-out327,ABOUT THIS.,0,0,positive,sGAj25JPwcg_trimmed-out,0:00:52,0:00:53
Social-IQ,fC_Z5HlK9Pw_trimmed-out328,"&gt;&gt; [LAUGH] &gt;&gt; And you just have to be honest, that's all.",0,0,positive,fC_Z5HlK9Pw_trimmed-out,0:00:30,0:00:33
Social-IQ,TyR3GMJJVhA_trimmed-out329,"Because months ago, when we were sitting here, we would say there wasn't much enthusiasm for either in a way, you know?",0,0,negative,TyR3GMJJVhA_trimmed-out,0:00:34,0:00:39
Social-IQ,4_jXi0nzuow_trimmed-out330,Okay?,0,0,negative,4_jXi0nzuow_trimmed-out,0:00:29,0:00:35
Social-IQ,HEke6Dlhqtw_trimmed-out331,"If you have a bunch of people making independent guesses about something, on average they tend to do pretty well.",0,0,negative,HEke6Dlhqtw_trimmed-out,0:00:17,0:00:23
Social-IQ,FositxHjuUk_trimmed-out332,"Exactl? Exactl? It‘«÷s pronounced ‘«£exact-LY.‘«ÿ That music means that it‘«÷s time for Flavor Surprise. What‘«÷s going to happen is Vanessa will come in and blindfold us, and give us a Brazilian food item.",0,0,negative,FositxHjuUk_trimmed-out,0:00:01,0:00:21
Social-IQ,QQpIBRLlJzo_trimmed-out333,It was not a very popular thing.,0,0,negative,QQpIBRLlJzo_trimmed-out,0:00:32,0:00:34
Social-IQ,EGK2P1cOJJc_trimmed-out334,"It's probably not the Eggman, right? (gasping) (Sonic boinging) - All right.",0,0,negative,EGK2P1cOJJc_trimmed-out,0:00:23,0:00:29
Social-IQ,OT3MVRv0TT4_trimmed-out335,"(LAUGHTER) I CONDITION STOP, OH, I CAN'T STOP, OKAY, OKAY.",0,0,negative,OT3MVRv0TT4_trimmed-out,0:00:24,0:00:30
Social-IQ,nEpJaJyeRy8_trimmed-out336,&gt;&gt; I FEEL LIKE PAULIE COULDN'T CARE ABOUT ME -- WE CAN BE STRAIGHT UP AND KEEP IT BUSINESS YOU DOESN'T HAVE TO DO ANY OF THIS -- I SAID LOOK -- I ASKED WHAT YOU HAD WERE DOING.,0,0,negative,nEpJaJyeRy8_trimmed-out,0:00:34,0:00:47
Social-IQ,b1OedrPQ464_trimmed-out337,YOU HAVE A BEARD YOURSELF.,0,0,negative,b1OedrPQ464_trimmed-out,0:00:19,0:00:21
Social-IQ,29rvfxBQBQA_trimmed-out338,"HG: Uh, insectivore.",0,0,negative,29rvfxBQBQA_trimmed-out,0:00:57,0:00:58
Social-IQ,Xbx0Dl90wO0_trimmed-out339,"Michael: Your choices are: A) A pulley B) A screw D) a Piston I skipped a letter in there so, L) A wedge.",0,0,negative,Xbx0Dl90wO0_trimmed-out,0:00:00,0:00:13
Social-IQ,4tLBy9FGS5A_trimmed-out340,Oh okay!,0,0,negative,4tLBy9FGS5A_trimmed-out,0:00:56,0:00:57
Social-IQ,_UJNNySGM6Q_trimmed-out341,I'm gonna try to make this short and sweet because it might have to be a mobile upload due to my schedule this week; we've started rehearsals for the show I'm stage managing.,0,0,negative,_UJNNySGM6Q_trimmed-out,0:00:09,0:00:17
Social-IQ,9PJb4cFWOfY_trimmed-out342,"&gt;&gt; NO, NO, NO.",0,0,negative,9PJb4cFWOfY_trimmed-out,0:00:34,0:00:35
